AgeGroup,AvgHouseholdExpenseOnPresents,AvgMinSportsPerDay,BMI,DisciplineScore,HappinessScore,NrCousins,StepsPerYear,SyndromeClass,TimeOnSocialActivities,SexInt,BloodTypeInt
5.0,579.6123800916292,119.20113082253245,27.18219431290724,6.0,7.0,-0.013688242760613116,0.619653998340292,2.0,5.32,2,1
3.3769889840881273,555.1624740005581,95.36603250540276,30.36510893394124,3.0,7.0,-0.2909629038089436,1.0900734102188532,5.0,50.85982191027911,2,7
3.0,497.0606122658969,102.17860641443363,29.0,4.0,6.0,-0.2909629038089436,0.13750063412650115,3.0,49.97390446770315,1,8
7.0,777.4464028380228,86.99484125314613,28.259804925893945,4.0,8.0,1.6499597235293695,-0.13721944681715376,3.0,5.32,0,3
3.0,948.4362900488403,142.54924182310882,30.293556854021983,4.95,10.0,9.85077481091176e-16,-3.2745945150071183e-16,3.0,5.32,2,8
6.0,502.7231567247956,73.9511342100138,28.726102982156394,5.0,5.0,9.85077481091176e-16,-0.36916828148798625,3.0,5.32,0,7
3.3769889840881273,737.4443596878334,95.36603250540276,33.95772501793365,4.95,7.0,1.372685062481039,-1.560283184940971,5.0,75.49755903137769,2,5
3.0,680.6075602192277,19.88251646626868,29.89916222899613,5.0,6.34875,0.8181357403843782,-1.4865478193452772,2.0,66.96154961242243,1,4
3.3769889840881273,721.7082326118442,95.36603250540276,32.913557124323866,4.95,8.0,1.0954104014327086,0.8315984589876051,2.0,5.32,1,2
3.0,697.3646074312687,66.58745052236665,32.14619984239026,4.95,7.0,1.0954104014327086,-0.554017688373525,3.0,5.32,2,4
3.3769889840881273,448.62169029568236,58.007289327443296,22.051466957060576,4.0,5.0,9.85077481091176e-16,-0.7959941752016259,2.0,45.188028882146476,1,8
4.0,555.1624740005581,105.23074531592779,30.37577472534607,5.0,5.0,-1.4000615480022653,0.24494104687837645,3.0,35.647741471420396,0,4
4.0,555.1624740005581,166.89918739099872,29.0,6.0,9.0,1.372685062481039,1.4510211382050922,1.0,5.32,0,3
2.0,555.1624740005581,102.13580058537715,20.516461896839928,4.95,5.0,9.85077481091176e-16,0.1125058843129453,4.0,36.38223555328147,2,7
3.3769889840881273,562.9535039897181,126.3437604814319,30.37623780961956,8.0,7.0,0.26358641828771734,0.8416274674099965,3.0,57.29668806600213,2,6
3.3769889840881273,717.2253554946408,95.36603250540276,29.0,3.0,7.0,9.85077481091176e-16,-3.2745945150071183e-16,3.0,72.77507288001307,2,1
6.0,455.15203567833464,151.6483066536889,29.0,4.95,6.0,-0.568237564857274,1.2132687806418394,5.0,46.934372504052675,1,0
3.0,577.9015102608593,78.91477787131586,29.0,5.0,6.34875,-0.013688242760613116,-0.3008382638879138,4.0,56.938905064098215,1,3
1.0,292.80098762279437,67.49042173253893,32.18813848419349,5.0,3.0,-1.9546108700989262,-0.6282737470356502,2.0,29.04374229722436,0,5
7.0,449.1783003436398,92.01035406065641,23.964380411897963,7.0,5.0,9.85077481091176e-16,-3.2745945150071183e-16,2.0,48.11668153374877,2,8
3.0,224.11780153364103,25.98943911333471,25.36332119112683,4.95,2.0,-2.509160192195587,-3.2745945150071183e-16,1.0,21.058100339750982,1,1
3.3769889840881273,514.868475066136,26.247688932835803,29.0,5.0,5.0,-0.2909629038089436,-1.441961987064479,3.0,51.57190584721872,0,1
3.0,555.1624740005581,181.71852879969532,29.0,5.0,10.0,1.9272343845777,1.910432990099241,3.0,5.32,0,2
3.3769889840881273,567.3303030021057,264.6731860833086,28.821613676170074,5.0,10.0,-0.013688242760613116,3.6402428496232995,3.0,56.49291724145563,0,2
3.3769889840881273,453.4784888563528,143.8806785956738,29.05957710612234,6.0,6.34875,-0.568237564857274,1.1166070248246942,5.0,47.20035556016491,1,3
3.3769889840881273,555.1624740005581,43.50406535227636,32.09737431036075,4.95,6.0,0.26358641828771734,-1.12691253485269,2.0,5.32,2,2
3.0,555.1624740005581,202.41414145649327,31.40198885725882,6.0,7.0,-1.6773362090505957,2.2308124435633125,5.0,5.32,0,0
2.0,848.3431662851918,23.66688349383212,34.25587196438622,5.0,9.0,2.2045090456260303,-1.4003724610328914,3.0,85.85360072950384,1,6
3.0,299.71696640252895,78.60280519380477,33.713277567667035,3.0,6.34875,-1.9546108700989262,-0.2874698393816806,5.0,29.93659939202353,1,3
3.3769889840881273,361.7350048619578,27.332039609641928,29.0,4.0,6.34875,-1.4000615480022653,-1.4493950489683955,3.0,5.32,0,8
4.0,406.1889256113562,205.5218677558184,22.064215641924978,6.0,7.0,9.85077481091176e-16,2.3253138989483446,3.0,39.72915665502053,1,2
3.3769889840881273,555.1624740005581,129.1556328602245,29.0,4.0,8.0,9.85077481091176e-16,0.7518362301465914,5.0,5.32,2,8
4.0,519.5215027801107,152.08564796242698,29.0,4.95,7.0,-0.2909629038089436,1.2144065291583732,3.0,52.25792091370144,2,5
3.3769889840881273,687.4760643465416,154.58421044234632,24.45096051159812,3.0,8.0,0.8181357403843782,1.1626465068732843,3.0,68.32672804559529,0,5
4.0,651.0108386072434,90.70580769296393,29.487475164143376,3.0,7.0,9.85077481091176e-16,-0.13351939208896196,2.0,65.09367539298475,2,2
4.0,334.5035380866791,27.932509181659693,23.71548734244014,7.0,6.34875,-1.6773362090505957,-1.3648132119715373,5.0,32.633314901000354,2,1
3.0,648.0197021229852,59.91227967643179,25.818511134876665,7.0,6.0,0.5408610793360478,-0.7471468745509361,3.0,62.85546913563727,2,5
2.0,555.1624740005581,95.36603250540276,29.33514804963611,5.0,6.0,-0.2909629038089436,-0.17484274990706997,2.0,5.32,1,5
3.0,773.2341766159328,95.36603250540276,20.603186755795814,4.95,6.34875,1.6499597235293695,-3.2745945150071183e-16,2.0,79.0188224513202,1,8
3.0,636.223265941734,95.36603250540276,24.897233735807166,6.0,7.0,0.5408610793360478,-0.44307306669062235,5.0,63.989160964642544,1,8
5.0,555.1624740005581,93.2529753179325,30.926347146823648,3.0,8.0,1.0954104014327086,-0.050945071705250825,3.0,72.42517227251562,2,6
4.0,613.5264745179622,131.8558754899816,30.09070356593357,3.0,7.0,9.85077481091176e-16,0.858005558995822,3.0,61.269444920490436,0,6
2.0,847.0130771926317,88.77501619204672,29.0,5.0,9.0,2.2045090456260303,-0.06634130021626834,3.0,85.1619012145375,2,5
3.3769889840881273,467.22424608010124,109.58616120063006,32.306268585962854,6.0,6.0,-0.8455122259056044,0.4048195654147712,3.0,45.74357196964695,1,3
3.3769889840881273,564.810441849996,95.36603250540276,28.51666619415961,6.0,7.0,9.85077481091176e-16,1.1610590985942442,2.0,55.210549145021496,0,8
5.0,870.2220958569427,105.87370777882923,29.0,4.95,9.0,2.2045090456260303,0.2337581448757923,2.0,5.32,1,8
3.0,791.0749070119708,45.88961624068747,29.51362285989191,4.0,8.0,1.9272343845777,-1.052909803967832,2.0,80.46857465895509,1,3
5.0,563.4950062948342,99.52191479560238,23.61233655032332,5.0,6.0,-0.013688242760613116,-3.2745945150071183e-16,3.0,5.32,2,8
4.0,684.5982845432621,62.88031638373351,24.63731406063873,7.0,7.0,0.8181357403843782,-0.6626370574658367,2.0,67.98255688099076,0,8
3.3769889840881273,555.1624740005581,79.43757521595923,31.674560860544076,4.0,6.0,0.26358641828771734,-0.20729810617085234,2.0,5.32,0,6
2.0,747.614457458181,53.8335612773945,27.69288042111314,4.95,8.0,1.372685062481039,-0.7910896260671716,3.0,74.35832296615341,2,8
3.0,707.6002050111722,131.82868784649256,29.32541689510123,1.0,8.0,9.85077481091176e-16,0.7491739950624537,5.0,5.32,0,5
2.0,517.5904508490819,95.36603250540276,24.603405654082323,4.95,5.0,-0.568237564857274,-3.2745945150071183e-16,3.0,5.32,0,2
1.0,511.8637101121512,230.8632425233875,29.0,6.0,9.0,-0.2909629038089436,3.0102682615414538,4.0,49.78196516951334,0,8
5.0,454.57563742999497,96.01675966450992,27.129167677370308,5.0,5.0,9.85077481091176e-16,-3.2745945150071183e-16,3.0,44.83068407119221,1,0
6.0,418.17218042953596,95.36603250540276,25.596390688399683,4.0,6.34875,-1.1227868869539348,0.2952402154543667,3.0,41.667374842761284,1,2
2.0,648.1127832319859,31.444074408534465,24.808421224928473,5.0,6.0,0.8181357403843782,-1.3865101915739213,2.0,66.1159835312732,0,2
3.3769889840881273,386.22489196431343,65.13243050810642,35.7910715407802,5.0,4.0,-1.4000615480022653,-3.2745945150071183e-16,1.0,37.31376182335001,0,7
1.0,469.34891139842483,62.215143118666134,31.556415487620825,4.0,5.0,-0.568237564857274,-0.7293371284612689,2.0,5.32,2,8
2.0,252.5129464535764,42.222919095377605,37.97267415871529,5.0,2.0,9.85077481091176e-16,-3.2745945150071183e-16,4.0,24.20394520760307,0,1
3.0,775.014969640345,181.56704377431927,30.4312538356871,3.0,10.0,9.85077481091176e-16,1.7442357864430895,3.0,78.17671348346258,2,5
4.0,529.413528490939,163.471964284944,33.67173045702802,5.0,7.0,-0.2909629038089436,1.2973013887038998,3.0,52.769541041989356,1,1
4.0,555.1624740005581,98.56078418123198,29.0,4.95,5.0,-0.568237564857274,0.1333480135321476,2.0,47.562205999836756,2,6
5.0,309.7800323802347,68.05693185208118,29.0,6.0,4.0,9.85077481091176e-16,-0.5294503925420371,3.0,31.712674730801893,0,2
3.0,564.7442172575275,11.894585944620475,25.767128796006762,4.0,6.34875,-0.013688242760613116,-1.7238658315267776,2.0,57.17123043177036,1,6
3.0,364.8901444633801,49.51341891896495,28.485438625279127,5.0,4.0,-1.4000615480022653,-0.9657291018111157,2.0,5.32,2,8
5.0,629.1488688919885,91.24609799664678,29.792192827757482,2.0,7.0,0.5408610793360478,-3.2745945150071183e-16,5.0,5.32,0,3
3.3769889840881273,888.3739075409602,170.48463992073843,27.56430678582157,3.0,10.0,2.481783706674361,-3.2745945150071183e-16,3.0,88.24957708348167,0,8
3.0,653.3378263625337,76.51375871266629,28.18402207012978,7.0,7.0,0.8181357403843782,-3.2745945150071183e-16,2.0,65.30496754719402,2,8
3.0,791.3825746827192,56.48811014089269,30.40725272158968,6.0,6.34875,1.9272343845777,-0.8339163811632923,3.0,5.32,2,1
6.0,374.3018681170448,119.54299639825905,29.30658859274431,4.95,5.0,9.85077481091176e-16,0.525777885024322,5.0,37.16300125942763,2,2
6.0,565.5164713835577,78.08444798883454,27.300537562038198,3.0,6.0,-0.013688242760613116,-0.2978678215857424,2.0,55.30049825921395,1,3
2.0,627.416406199373,80.91217089679114,29.0,4.0,6.0,9.85077481091176e-16,-0.2540897309282947,2.0,61.653244087115844,0,6
2.0,555.1624740005581,152.50297351155604,33.79003047119905,5.0,6.34875,-1.1227868869539348,-3.2745945150071183e-16,4.0,5.32,1,8
6.0,719.9221500874306,104.46190716582485,29.0,3.0,8.0,1.372685062481039,0.17882970630540657,5.0,73.79738225101462,0,1
5.0,759.3143875839211,147.69879276033478,23.01147132668837,3.0,9.0,1.372685062481039,1.1205738902199762,2.0,75.32041742018842,1,7
3.0,555.1624740005581,218.18421112215648,27.346502563437838,4.95,10.0,1.0954104014327086,2.6901892988896057,2.0,72.39262179960326,1,3
3.3769889840881273,555.1624740005581,110.72918680001726,26.681783835468806,7.0,6.0,-0.568237564857274,0.3764095155635092,4.0,47.36915402148606,1,0
3.0,481.72890702394517,48.67246238623844,29.0,6.0,5.0,-0.568237564857274,-0.9609949043088393,4.0,47.93360956974404,1,8
3.3769889840881273,505.2440779750799,95.36603250540276,29.0,3.0,6.34875,-0.568237564857274,0.1685840089391507,3.0,49.22242160934193,2,5
3.3769889840881273,323.7772863450068,95.36603250540276,37.54499829463106,4.0,5.0,9.85077481091176e-16,-3.2745945150071183e-16,5.0,32.54610754360754,2,2
4.0,718.0654054506979,133.05265588627157,26.461670727960065,4.0,8.0,1.0954104014327086,-3.2745945150071183e-16,3.0,71.50669665172794,2,7
3.0,555.1624740005581,95.36603250540276,29.0,3.0,9.0,1.372685062481039,1.080877053297636,2.0,5.32,0,1
4.0,770.1757475936964,149.26394803371022,29.236713766385932,4.95,9.0,1.372685062481039,1.1610590985942442,2.0,75.96284762682623,1,8
3.0,555.1624740005581,32.13268713989549,33.694333971780246,4.95,2.0,-2.509160192195587,-1.162395873580177,5.0,22.593848718758718,1,8
3.3769889840881273,555.1624740005581,95.36603250540276,29.0,3.0,5.0,-0.568237564857274,-0.505181120426002,3.0,48.06136555003411,1,1
6.0,555.1624740005581,95.36603250540276,29.16621060007604,4.95,3.0,-1.9546108700989262,-0.46016898440912796,3.0,27.94652224945577,0,2
3.0,787.5221292081758,77.79166509464301,32.92199606582062,4.0,8.0,1.6499597235293695,-3.2745945150071183e-16,2.0,78.2701960467437,2,1
2.0,604.6102992663966,44.680712235180856,18.10548288922999,6.0,6.0,0.26358641828771734,-1.0730204665165064,2.0,59.1249583675504,1,5
3.0,555.1624740005581,92.87410192417478,24.35944038293909,5.0,6.34875,9.85077481091176e-16,-0.04023069313693234,5.0,78.88244105030975,0,8
3.3769889840881273,571.75162550523,95.36603250540276,29.0,4.95,8.0,0.26358641828771734,1.4689754976744773,1.0,58.11465038552465,2,7
3.3769889840881273,410.1636856279665,41.862653229308094,33.374366844099555,5.0,4.0,-0.8455122259056044,-1.1431853280399351,2.0,42.97267070852624,2,5
4.0,499.09627977762017,119.17113725575906,27.505476816850962,6.0,6.0,-0.568237564857274,0.5741873564637726,4.0,48.93461892327621,0,2
4.0,555.1624740005581,119.01387656092541,24.82529839613955,4.95,6.0,-0.013688242760613116,0.49180394186318394,2.0,55.557351321689424,0,6
3.3769889840881273,555.1624740005581,64.04019220361847,21.809963289034858,2.0,7.0,1.372685062481039,-0.5283068864077282,3.0,73.08958190888791,1,5
2.0,814.0520515516123,16.335362167830162,36.07312023246155,3.0,8.0,1.6499597235293695,-1.6614204222972888,3.0,78.8543271523292,0,3
3.3769889840881273,519.0605135589215,36.99174304503745,29.0,7.0,5.0,-0.2909629038089436,-3.2745945150071183e-16,2.0,5.32,1,8
3.3769889840881273,655.1688675517777,69.9933303727947,29.0,2.0,7.0,0.8181357403843782,-0.4775395827027555,3.0,67.29121560567523,1,5
3.3769889840881273,555.1624740005581,119.40598508785044,29.790992242428732,7.0,5.0,-1.4000615480022653,-3.2745945150071183e-16,2.0,35.622015708829046,0,5
4.0,434.9540807127013,170.57084008156616,30.60342885562709,4.0,7.0,-0.8455122259056044,1.6971623329616674,3.0,42.95453512956837,1,2
3.0,502.30700907217005,95.36603250540276,29.45558050213314,6.0,6.34875,-0.2909629038089436,0.7342212689127522,4.0,50.447391579419225,1,5
3.3769889840881273,527.8403490049363,137.890102019438,32.12150487005216,5.0,7.0,-0.013688242760613116,0.9665140973499808,4.0,55.022430237286436,1,2
3.0,572.9994167745565,89.36442167482174,39.5968235425287,2.0,6.0,0.26358641828771734,-0.10369204318660154,2.0,58.315052818507716,2,3
4.0,542.2018612785049,95.36603250540276,29.0,5.0,5.0,-0.2909629038089436,-1.5510254035143352,5.0,5.32,2,4
3.0,378.5030572531854,105.72221152945637,31.95864388642034,4.95,5.0,-1.1227868869539348,0.23133443988197164,2.0,38.63537571838796,0,2
3.0,555.1624740005581,95.36603250540276,25.82621813703999,4.0,6.34875,-0.8455122259056044,0.7036243534008588,2.0,44.1163087955835,2,6
3.0,767.6064314213799,174.24798362896732,20.999733656120185,4.0,9.0,1.6499597235293695,1.6898667493581645,5.0,77.06596492268686,1,0
4.0,646.954249797332,136.42448884645722,27.71289004698697,4.0,8.0,0.8181357403843782,-3.2745945150071183e-16,5.0,65.15630158882938,0,0
2.0,555.1624740005581,95.36603250540276,31.374043836717664,3.0,7.0,0.8181357403843782,-0.9708139382820901,3.0,66.60672714921935,0,4
3.0,608.6544029290599,250.8235824074601,25.096262574104124,8.0,6.34875,0.5408610793360478,3.3794477645387984,4.0,61.40468924740391,1,1
2.0,555.1624740005581,91.3294816148638,35.3454100295999,9.0,6.34875,9.85077481091176e-16,0.020834033849761964,2.0,25.470107520325257,1,5
3.0,496.5151964045549,46.63804413263706,28.68955332958593,7.0,5.0,-0.2909629038089436,-1.0473785631909487,3.0,50.922561989515856,2,4
6.0,555.1624740005581,81.43152027777009,28.337514045920802,3.0,8.0,1.6499597235293695,-0.3551947557204407,2.0,78.09557465377502,0,4
3.3769889840881273,669.0648580837915,161.52462833336637,32.077136143309176,8.0,8.0,0.8181357403843782,1.3841300126237006,4.0,5.32,1,3
2.0,478.8340852231241,84.88263878806849,28.296538133208013,7.0,6.34875,-0.568237564857274,-0.1317002291735435,5.0,5.32,2,6
3.3769889840881273,331.0862084620595,135.10743159742543,25.652838653639,6.0,5.0,-1.6773362090505957,0.9708343426791829,2.0,31.907827998447605,0,5
4.0,355.26908862908635,157.8100210984919,24.615283138711032,4.95,6.0,-1.4000615480022653,1.329048551247826,1.0,34.57796693661717,0,2
3.0,607.3672881009741,142.3081493979665,22.989985884315914,6.0,7.0,0.5408610793360478,-3.2745945150071183e-16,5.0,61.383286797471115,2,6
3.0,536.3844178112504,63.49457078339167,26.69829118719073,5.0,5.0,9.85077481091176e-16,-0.7098250980089864,1.0,53.21859837870753,2,7
5.0,555.1624740005581,69.16475204676922,31.899901564431982,7.0,6.0,0.5408610793360478,-0.44687357790564136,5.0,5.32,0,6
3.0,740.0792487072835,71.85166504197319,26.694902111085447,4.95,8.0,1.372685062481039,-0.33645167816839305,1.0,74.01741865159475,0,2
3.3769889840881273,600.1167244892893,87.98276479371984,27.756846834646613,4.95,6.0,0.26358641828771734,-0.2220580897396084,5.0,60.208023589080774,2,2
3.0,389.91554214273344,95.36603250540276,26.04858825573811,4.0,6.34875,-1.4000615480022653,-1.3247286996561396,3.0,36.683484604139046,0,4
3.3769889840881273,677.7443551682552,27.22762129693848,27.06872439051497,4.0,7.0,0.8181357403843782,-1.4729422346684413,2.0,5.32,0,7
2.0,333.5895239752595,95.36603250540276,22.25317245805566,4.0,5.0,9.85077481091176e-16,0.9396696576672476,2.0,33.087028781162765,0,2
2.0,314.41411408380543,60.439454150574605,27.99628972572297,7.0,3.0,-1.6773362090505957,-0.7700471335147053,3.0,31.43947340407582,2,6
2.0,674.6769298279435,92.30430240088941,31.877740240417236,7.0,6.34875,1.0954104014327086,-0.06634130021626834,4.0,69.41705485252544,2,4
3.0,652.5454772836788,51.95896931720278,29.0,7.0,6.0,9.85077481091176e-16,-0.9609949043088393,1.0,64.01602462475277,2,5
2.0,649.6427179705228,142.93542077585747,27.625254792766672,7.0,8.0,0.8181357403843782,-3.2745945150071183e-16,4.0,65.30496754719402,2,1
4.0,311.7377607862615,15.53192665021292,18.804313321847037,4.95,3.0,-1.6773362090505957,-1.7113098045747601,1.0,31.163968883105284,1,0
3.3769889840881273,557.9442812274276,45.17140207237581,29.0,4.0,5.0,-0.013688242760613116,-3.2745945150071183e-16,5.0,54.98735725024461,2,4
6.0,555.1624740005581,95.36603250540276,23.413847358840194,5.0,8.0,1.6499597235293695,-0.7542336678443374,2.0,79.66234419776154,1,2
3.0,395.5908773789212,86.3370627611911,34.83988448433987,4.0,5.0,-1.1227868869539348,-0.2241973381903343,5.0,5.32,2,2
5.0,678.8107282703222,97.71783708993016,29.416164550751553,1.0,7.0,9.85077481091176e-16,0.013921843532787994,3.0,5.32,1,8
3.0,653.1636220325718,137.33869541220258,30.1714298734607,5.0,8.0,0.5408610793360478,0.9900299145108606,2.0,63.817522288572405,2,1
3.0,473.1680360302752,69.28332799817711,26.71172609580293,4.0,5.0,-0.568237564857274,-3.2745945150071183e-16,4.0,5.32,1,2
4.0,550.3898122503184,49.69146269211562,31.26374618382061,7.0,5.0,9.85077481091176e-16,-1.0243961404868676,3.0,53.512492398400965,0,7
3.0,633.763547104982,95.36603250540276,30.507258429686896,6.0,6.34875,0.5408610793360478,-1.2739369490017531,3.0,5.32,2,8
3.0,355.2861608606138,75.27948144230122,28.70784400762139,5.0,4.0,-1.4000615480022653,-0.4867886325015609,2.0,36.13187973937292,2,7
2.0,555.1624740005581,104.7609305360872,30.599382233019515,3.0,6.34875,0.8181357403843782,0.25606903881203785,3.0,66.14833419924038,0,2
3.3769889840881273,574.9537432616522,165.50679565250695,32.79100026511987,6.0,6.34875,0.26358641828771734,1.5067951204963674,3.0,5.32,2,5
4.0,399.3401357562424,143.67577345273034,29.0,4.95,6.34875,9.85077481091176e-16,1.063713938066133,4.0,5.32,1,6
6.0,434.6217527858592,61.83579631684244,28.88835577715622,5.0,4.0,-0.8455122259056044,-0.6398124992623649,3.0,43.14707848936388,0,2
3.3769889840881273,821.9460047296353,95.36603250540276,26.21268308453557,4.0,8.0,1.9272343845777,-0.6036445115317487,2.0,82.45240198095048,0,8
3.3769889840881273,530.5545834275987,199.50602182848223,29.54788196377852,7.0,8.0,-0.2909629038089436,2.2632737173354007,5.0,52.72793568339314,1,7
2.0,555.1624740005581,26.54375561551967,29.0,5.0,7.0,9.85077481091176e-16,-1.354122604099252,5.0,5.32,2,5
2.0,555.1624740005581,88.45172963163702,30.130448617278052,6.0,5.0,-0.8455122259056044,-0.20047488199347194,1.0,44.9789929087057,2,5
4.0,774.5784073048102,142.62567210404904,26.131891023607146,5.0,9.0,9.85077481091176e-16,1.10674508811249,2.0,77.49892026741585,1,3
6.0,570.3576535179062,95.36603250540276,30.358255212483698,5.0,6.0,0.26358641828771734,-0.5096240986572786,1.0,5.32,0,5
3.0,571.5028403764012,176.54645051307915,33.94976913624065,6.0,8.0,0.26358641828771734,-3.2745945150071183e-16,1.0,5.32,1,8
3.0,732.7028027286315,140.99978710101382,26.922222637023875,5.0,8.0,1.372685062481039,0.9033243908808443,3.0,73.23033234788053,2,7
3.0,809.9695174201642,45.180014007638036,29.0,4.0,8.0,9.85077481091176e-16,-1.0842936168937851,3.0,81.28652620454531,0,3
4.0,555.1624740005581,53.17751284964113,34.128130551623656,2.0,7.0,0.8181357403843782,-3.2745945150071183e-16,3.0,0.6752168834691122,1,2
4.0,238.27205456459149,95.36603250540276,36.97684715117564,4.95,6.34875,9.85077481091176e-16,1.411673859923612,3.0,5.32,1,0
3.3769889840881273,751.9441270879774,156.9299260382227,28.61890495289824,4.95,9.0,1.372685062481039,1.372039253850053,2.0,74.59686200596083,0,7
3.0,507.9702264005151,79.27637778664099,32.2726302254826,4.95,6.34875,-0.2909629038089436,-0.3711086080564511,1.0,51.94230916117992,0,6
3.0,660.4728146204118,129.2401079035312,27.300425040123862,3.0,7.0,9.85077481091176e-16,0.6634202218186301,5.0,64.01242886963004,1,7
2.0,632.1396351253371,35.22289975380424,27.550491994074363,7.0,6.0,0.5408610793360478,-1.2188929905118093,1.0,63.935020040175935,1,0
2.0,454.1125930044785,95.36603250540276,25.23592252423121,7.0,7.0,-0.568237564857274,1.5483242281666183,3.0,47.00531021861226,0,7
5.0,696.0198093830701,104.48530082383171,34.29768064414252,4.0,8.0,1.0954104014327086,0.23128807931056866,5.0,69.1348900607769,0,7
5.0,497.4138045857888,95.36603250540276,30.81634770687584,5.0,6.0,-0.568237564857274,-0.034989826527849925,2.0,49.57299761846353,1,5
3.3769889840881273,555.1624740005581,36.74294209973944,29.0,2.0,7.0,1.0954104014327086,-3.2745945150071183e-16,5.0,71.00373231939757,1,5
3.0,570.6764946652822,72.11431747290764,29.90305841877376,6.0,6.0,-0.013688242760613116,-0.410486057652731,4.0,56.357025258911285,1,7
5.0,826.4494283295677,93.17036569586004,29.0,2.0,9.0,1.9272343845777,-0.07051448049008226,3.0,82.79871151722382,1,5
3.3769889840881273,420.0407802913698,84.50687816806251,29.0,4.95,5.0,-1.1227868869539348,-3.2745945150071183e-16,3.0,41.79644941850204,1,6
4.0,260.62699849229284,140.12998555080605,29.534511869716287,6.0,5.0,9.85077481091176e-16,1.0306779705861082,4.0,28.011055320468174,1,6
4.0,380.75854853513465,128.6937308981645,29.0,3.0,5.0,9.85077481091176e-16,0.7490127288948241,5.0,38.366015125607305,1,8
3.0,555.1624740005581,20.91430919759414,31.31149609308939,5.0,3.0,-1.6773362090505957,-1.7009289298216475,5.0,33.71632258061925,2,2
3.0,459.9377350093897,157.32415848751447,35.215230760411174,5.0,6.34875,-0.568237564857274,1.31814119331086,2.0,47.30819699647312,1,8
3.3769889840881273,555.1624740005581,128.70378832961222,24.110656603447584,4.0,8.0,1.372685062481039,-3.2745945150071183e-16,3.0,72.69935936936629,0,8
5.0,280.77136059158863,150.99291124179075,32.480910207765085,6.0,6.34875,-1.9546108700989262,1.259625273990056,1.0,26.885817055328477,0,0
3.0,832.5267073538463,95.36603250540276,29.0,4.0,6.34875,9.85077481091176e-16,2.101838664400017,5.0,84.02051721016572,1,6
2.0,492.6007190109553,108.91977347296296,35.56543574508833,4.95,6.0,-0.568237564857274,0.33586766702352905,3.0,47.0165345624885,1,7
5.0,485.0032897002668,95.36603250540276,29.574777716208445,7.0,6.0,-0.568237564857274,0.29355398200922234,5.0,5.32,0,8
6.0,495.9389421579838,104.80219969487663,29.626536565188857,5.0,6.0,-0.568237564857274,0.21593027928062522,5.0,5.32,2,4
2.0,362.1531673168551,157.28122525025702,34.57112019883373,6.0,6.0,9.85077481091176e-16,1.4055386362121713,2.0,36.21192002046071,1,3
3.0,737.0921951659508,46.87455481724837,31.388852957559404,4.0,6.34875,1.372685062481039,-1.0752382076143892,5.0,5.32,1,4
3.0,513.6942288146157,27.218834626400213,29.0,4.95,5.0,-0.2909629038089436,-1.4241470008530808,5.0,53.014441976003894,2,8
2.0,422.3867826539092,91.33677901703041,24.632894920415392,5.0,6.34875,-0.8455122259056044,-3.2745945150071183e-16,5.0,42.430499841842064,0,8
3.3769889840881273,821.1491859900418,32.63463002113795,20.640312768644968,4.0,6.34875,1.6499597235293695,-1.2349919387955877,3.0,80.14503881336287,1,4
3.0,749.0055139587224,190.5539804168664,33.07927970215799,4.0,6.34875,1.372685062481039,2.042110097348981,2.0,73.1424165592552,0,5
2.0,465.731648565396,95.36603250540276,28.7058680192865,4.0,6.34875,-0.568237564857274,-1.3677643430351987,3.0,46.97381949871317,1,6
4.0,569.4459712418715,114.79749116695871,35.19247090723106,7.0,7.0,0.26358641828771734,-3.2745945150071183e-16,2.0,57.9717226582774,1,5
3.3769889840881273,460.65434390383285,116.91012878661621,30.298123384284946,4.95,6.0,-0.8455122259056044,0.4340179603841519,5.0,45.712191773289526,0,5
2.0,555.1624740005581,95.36603250540276,28.340238977439146,2.0,6.34875,1.0954104014327086,-0.600283865011933,3.0,70.60672739781572,1,8
7.0,598.1339308224293,77.28501374858716,23.1385754351307,4.95,6.0,9.85077481091176e-16,-0.29242166064893677,3.0,60.939866628378276,1,4
2.0,487.32518398934303,153.7213857885325,25.32706570547093,4.95,6.34875,-0.568237564857274,1.3861673558974505,1.0,49.139206873908385,1,4
3.3769889840881273,328.16269519730014,95.36603250540276,29.0,5.0,3.0,-1.6773362090505957,-0.8757461483259206,1.0,33.55899733021545,0,7
3.0,791.0332939267877,25.32666259539885,29.0,4.0,8.0,1.6499597235293695,-1.412013282165949,3.0,77.9177679789619,0,3
5.0,555.1624740005581,92.10175829370844,31.40582574663177,7.0,7.0,9.85077481091176e-16,0.056074126457622095,5.0,61.29166990654274,0,4
3.0,555.1624740005581,106.91481722537792,30.80558635697589,3.0,9.0,2.2045090456260303,0.3614734090326971,3.0,87.29049058218858,2,0
3.3769889840881273,498.752126867965,57.78917877909393,29.180450054732862,4.95,5.0,-0.568237564857274,-0.80036442093309,5.0,49.49821467350751,0,2
2.0,751.9447086769019,175.5838945040517,33.986376798557345,3.0,9.0,1.372685062481039,-3.2745945150071183e-16,3.0,75.06098718419285,0,6
2.0,356.19793415498896,52.72040588188641,30.51910498011921,6.0,4.0,-1.4000615480022653,-0.8667492234552255,3.0,5.32,1,7
4.0,555.1624740005581,159.0323484680197,20.48755748930329,8.0,8.0,9.85077481091176e-16,1.3422454839100177,4.0,5.32,0,5
